categ,nombre,dif,comens,time,tipo,link,ingred
carne,receta_de_sopes_de_carne_deshebrada,baja,6,45,entrante,https://www.recetasgratis.net/receta-de-sopes-de-carne-deshebrada-60850.html,"½ kilogramo de Falda de res,1 kilogramo de Masa de maiz,2 tazas de Frijol negro refrito,2 dientes de Ajo,½ pieza de cebolla,1 pizca de Sal"
carne,receta_de_bondiola_de_cerdo_con_arroz,media,4,45,principal,https://www.recetasgratis.net/receta-de-bondiola-de-cerdo-con-arroz-60773.html,"40 mililitros de Aceite de soja,1 Morron rojo chico (o medio si es grande) cortado en juliana,1 cebolla roja chica cortada en plumas,1 Zapallito pelado y cortado en cubitos chicos (de los que usamos para hacer rellenos),1 Papa mediana cortada en cubitos chicos,200 gramos de Bondiola de cerdo cortada en cubitos,150 gramos de arroz (yo uso en mi pais Uruguay el Saman tipo patna),1 tomate mediano cortado en cubitos,550 mililitros de Agua (o a gusto),1 cucharadita de Sazonador con adobo,1 cucharadita de curry (opcional),Sal a gusto"
carne,receta_de_cordon_bleu_de_ternera,baja,2,30,principal,https://www.recetasgratis.net/receta-de-cordon-bleu-de-ternera-60585.html,"400 gramos de filetes de ternera extrafinos,4 lonchas de jamon cocido,4 lonchas de queso Gouda,Palillos de madera,1 taza de Harina (140 gramos),1 taza de pan rallado,1 Huevo"
carne,receta_de_estofado_de_ternera_con_alcachofas,media,5,90,principal,https://www.recetasgratis.net/receta-de-estofado-de-ternera-con-alcachofas-60589.html,"1 kilogramo de ternera para guisar,1 unidad de cebolla,6 cucharadas soperas de tomate triturado,125 mililitros de Vino blanco,3 unidades de patatas,3 unidades de alcachofas,1 pizca de Sal,1 pizca de Pimienta,1 chorro de Aceite de oliva,1 cucharada sopera de Harina"
carne,receta_de_aleta_de_ternera_rellena,baja,4,150,principal,https://www.recetasgratis.net/receta-de-aleta-de-ternera-rellena-60527.html,"1 kilogramo de Aleta de ternera,3 Huevos,150 gramos de jamon serrano cortado en lonchas,400 gramos de espinacas frescas,1 vaso de Vino blanco (buena calidad),200 mililitros de Caldo o agua,3 cebolla,3 cucharadas soperas de Aceite,1 cucharadita de Sal,1 cucharadita de Pimienta negra molida"
carne,receta_de_callos_con_chorizo_y_morcilla,baja,4,45,principal,https://www.recetasgratis.net/receta-de-callos-con-chorizo-y-morcilla-60501.html,"1 paquete de callos de cerdo,1 bote de garbanzos,1 bote de tomate frito,1 trozo de chorizo,1 trozo de morcilla,1 pizca de Pimienta o chili,1 cabeza de Ajos"
carne,receta_de_chuletas_de_cerdo_en_salsa_de_cebolla,baja,2,30,principal,https://www.recetasgratis.net/receta-de-chuletas-de-cerdo-en-salsa-de-cebolla-60428.html,"3 filetes de chuletas de cerdo,1 pugnado de Sal gorda,100 mililitros de Aceite de oliva,50 gramos de cebolla,60 mililitros de Almendras laminadas,30 mililitros de Vino blanco,30 mililitros de Agua"
carne,receta_de_butifarra_con_mongetes_de_bote,baja,2,30,principal,https://www.recetasgratis.net/receta-de-butifarra-con-mongetes-de-bote-60441.html,"4 butifarras,1 bote de Mongetes o judias blancas cocidas,100 gramos de Tocino o bacon en tiras,1 pizca de Ajo molido,1 pizca de Perejil picado seco,1 chorro de Aceite de oliva virgen extra,1 pizca de Sal"
carne,receta_de_cordero_asado_a_la_miel,baja,2,90,principal,https://www.recetasgratis.net/receta-de-cordero-asado-a-la-miel-60419.html,"2 Jarrete de cordero,1 chorro de Aceite de oliva,4 cucharadas soperas de Miel,1 pugnado de Romero seco,Vinagre,1 pizca de Sal,1 pizca de Pimienta negra molida"
carne,receta_de_ossobuco_a_la_milanesa,media,2,150,principal,https://www.recetasgratis.net/receta-de-ossobuco-a-la-milanesa-60404.html,"2 piezas de Ossobuco de ternera,25 gramos de Mantequilla,15 gramos de Harina,½ cebolla,½ zanahoria,2 ramas de apio,1 diente de Ajo,1 trozo de Cascara de limon,1 pizca de Mejorana,1 pizca de Sal y Pimienta,75 mililitros de Vino blanco seco,1 tomate maduro,75 mililitros de Caldo de res,1 cucharada sopera de Ralladura de limon"
carne,receta_de_solomillo_en_salsa_roquefort,baja,2,15,principal,https://www.recetasgratis.net/receta-de-solomillo-en-salsa-roquefort-60403.html,"1 pieza de solomillo de cerdo,125 gramos de queso roquefort,200 mililitros de nata desnatada o leche evaporada,1 nuez de Mantequilla,1 chorro de Aceite de oliva,1 pizca de Sal y Pimienta"
carne,receta_de_albondigas_rellenas_de_queso_mozzarella,baja,4,150,principal,https://www.recetasgratis.net/receta-de-albondigas-rellenas-de-queso-mozzarella-60373.html,"500 gramos de carne de ternera picada,200 gramos de carne de cerdo picado,2 dientes de Ajos,1 pizca de Sal,1 pizca de Pimienta,150 gramos de queso rallado mozzarella,1 taza de Aceite de oliva,1 taza de Harina (140 gramos),1 cucharada sopera de Perejil picado,1 Huevo"
carne,receta_de_albondigas_en_caldo_de_chipotle,baja,6,45,principal,https://www.recetasgratis.net/receta-de-albondigas-en-caldo-de-chipotle-60285.html,"½ kilogramo de carne de res molida,1 lata pequegna de Chiles chipotles en adobo,1 cucharada sopera de Aceite,½ taza de arroz cocido (87½ gramos),½ pieza de cebolla,1 diente de Ajo,2 Huevos,1 manojo de Cilantro,½ kilogramo de tomate rojo,1 pizca de Sal,1 cucharada sopera de Consome de pollo en polvo"
carne,receta_de_rabo_de_toro_a_la_cordobesa,baja,4,240,principal,https://www.recetasgratis.net/receta-de-rabo-de-toro-a-la-cordobesa-60317.html,"2 Rabos de toro de 2,5 kg aproximadamente,2 zanahorias,3 puerros,2 cebollas medianas,2 tomates maduros,2 hojas de Laurel,Sal,Harina para rebozar,1½ litros de Vino tinto,4 dientes de Ajo,Caldo de pollo o agua hasta cubrir,Pimienta negra molida,1 chorro de Aceite de oliva"
carne,receta_de_ternera_a_la_jardinera_con_thermomix,baja,4,45,principal,https://www.recetasgratis.net/receta-de-ternera-a-la-jardinera-con-thermomix-60262.html,"1 cebolla,2 dientes de Ajo,1 zanahoria,50 mililitros de Aceite de oliva,20 gramos de Perejil,400 granos de carne picada para guisar,100 mililitros de Vino blanco,400 gramos de patata,200 gramos de zanahoria,100 gramos de guisantes,250 mililitros de Agua,2 Pastillas de caldo concentrado"
carne,receta_de_chuletas_de_cerdo_al_horno_con_miel,baja,4,90,principal,https://www.recetasgratis.net/receta-de-chuletas-de-cerdo-al-horno-con-miel-60252.html,"4 piezas de chuletas de cerdo con hueso,½ taza de Miel,2 cucharadas soperas de Aceite de oliva,2 cucharadas soperas de Mantequilla,1 pizca de Sal,1 pizca de Pimienta"
carne,receta_de_escalopines_de_ternera_la_limon,baja,4,15,principal,https://www.recetasgratis.net/receta-de-escalopines-de-ternera-la-limon-60241.html,"600 gramos de Escalopines de ternera,1 Limon,100 mililitros de Vino blanco,250 gramos de Mantequilla,1 chorro de Aceite de oliva,Sal,Pimienta negra molida"
carne,receta_de_longaniza_rellena,media,4,45,principal,https://www.recetasgratis.net/receta-de-longaniza-rellena-60176.html,"2 Longanizas,1 pizca de Perejil al gusto,300 gramos de champignon,2 dientes de Ajo,250 gramos de nata 35% M.G.,Aceite de oliva virgen extra"
carne,receta_de_pernil_de_cerdo_marinado_al_horno,alta,8,240,principal,https://www.recetasgratis.net/receta-de-pernil-de-cerdo-marinado-al-horno-60208.html,"1 Pernil de cerdo,1 cebolla morada,1 cebolla blanca,½ Morron o pimiento rojo,2 tomates,1 zanahoria,2 latas de cerveza rubia,4 hojas de albahaca,Perejil,cebolla de Verdeo,Sal,Pimienta,½ taza de Ketchup,2 cucharaditas de Azucar,2 cucharaditas de Almidon de maiz,1 cucharadita de Mostaza en polvo,1 taza de Agua (240 mililitros),Pimenton ahumado,Sal al gusto,Pimienta al gusto"
carne,receta_de_seco_de_chivo,media,4,30,principal,https://www.recetasgratis.net/receta-de-seco-de-chivo-60097.html,"½ kilogramo de Chivo,250 mililitros de Chicha jora,1 cucharada sopera de Aji peruano,1 cabeza de cebolla colorada,½ libra de tomate,2 dientes de Ajo,1 Pimiento,1 pizca de Hierbas aromaticas,1 Limon,1 pizca de Sal y Pimienta,1 cucharadita de achiote"
carne,"receta_de_solomillo_con_hojaldre,_bacon_y_queso",media,3,90,principal,https://www.recetasgratis.net/receta-de-solomillo-con-hojaldre-bacon-y-queso-60179.html,"1 pieza de solomillo de cerdo,1 lamina de hojaldre,12 lonchas de Bacon ahumado,6 lonchas de queso,1 Huevo"
carne,receta_de_solomillo_de_cerdo_en_salsa_de_nata,baja,3,30,principal,https://www.recetasgratis.net/receta-de-solomillo-de-cerdo-en-salsa-de-nata-60178.html,"600 gramos de solomillo de cerdo,1 cucharada sopera de Mostaza rustica,½ cebolla,200 mililitros de nata o crema de leche,1 pizca de Sal y Pimienta,1 chorro de Aceite de oliva,Hojas de estragon (opcional)"
carne,receta_de_lomos_de_cerdo_con_salsa_de_zanahoria,baja,4,45,principal,https://www.recetasgratis.net/receta-de-lomos-de-cerdo-con-salsa-de-zanahoria-60175.html,"100 gramos de cebolla,100 gramos de zanahoria,1 cucharada sopera de Harina,2 dientes de Ajo,1 vaso de Vino blanco,Agua,8 filetes de lomo de cerdo"
carne,receta_de_hamburguesa_iberica_con_jamon_y_queso,baja,4,15,principal,https://www.recetasgratis.net/receta-de-hamburguesa-iberica-con-jamon-y-queso-60135.html,"4 panes para hamburguesa,400 gramos de ternera asturiana,400 gramos de cerdo iberico,8 lonchas de queso manchego,8 lonchas de jamon iberico,1 pizca de Sal y Pimienta,1 cucharadita de Mostaza"
carne,receta_de_falda_de_res_en_salsa_verde,baja,8,45,principal,https://www.recetasgratis.net/receta-de-falda-de-res-en-salsa-verde-60126.html,"1 kilogramo de Falda de res,1 kilogramo de tomate verde mediano,3 piezas de Chile verde serrano,½ pieza de cebolla,2 dientes de Ajo,1 copa de Consome de res en polvo,1 pizca de Sal,1 pizca de Pimienta,2 cucharadas soperas de Aceite"
carne,receta_de_carne_de_res_entomatada_con_papas,baja,8,45,principal,https://www.recetasgratis.net/receta-de-carne-de-res-entomatada-con-papas-60127.html,"1 kilogramo de carne de res,1 kilogramo de tomate verde,½ kilogramo de Papas,1 diente de Ajo,¼ pieza de cebolla,1 pizca de Sal,1 pizca de Pimienta,2 cucharadas soperas de Aceite"
carne,receta_de_carne_de_puerco_en_salsa_mora,baja,8,45,principal,https://www.recetasgratis.net/receta-de-carne-de-puerco-en-salsa-mora-60128.html,"1 kilogramo de carne de cerdo en trozos,1 kilogramo de tomate verde,8 piezas de Chile morita,½ pieza de cebolla,1 diente de Ajo,1 pizca de Oregano,1 pizca de Sal,1 pizca de Pimienta"
carne,receta_de_caldereta_de_cordero_extremegna,media,6,90,principal,https://www.recetasgratis.net/receta-de-caldereta-de-cordero-extremena-60069.html,"2 kilogramos de cordero recental o pascual (cuello, falda),6 patatas pequegnas,1 cabeza de Ajos,1 cebolla,Aceite de oliva,2 tomates maduros,1 Pimiento rojo,1 Pimiento verde,Perejil fresco,1 cucharada sopera de Oregano,1 pizca de Romero,1 cucharada sopera de Tomillo,4 hojas de Laurel,1 cucharada sopera de Pimenton de la Vera (dulce y picante),1 vaso de Vino blanco,Sal"
carne,receta_de_medallones_de_res_en_salsa_de_chipotle,media,4,90,principal,https://www.recetasgratis.net/receta-de-medallones-de-res-en-salsa-de-chipotle-60076.html,"4 piezas de Medallon de res,1 lata pequegna de Chile chipotle,½ kilogramo de tomate rojo,½ pieza de cebolla,1 diente de Ajo,1 pizca de Ablandador de carne,1 pizca de Sal,1 pizca de Pimienta,1 cucharada sopera de Consome de res en polvo"
carne,receta_de_milanesa_de_res_rellena_de_queso_y_jamon,baja,8,45,principal,https://www.recetasgratis.net/receta-de-milanesa-de-res-rellena-de-queso-y-jamon-60090.html,"1 kilogramo de carne molida de res,8 rebanadas de jamon de pavo,200 gramos de queso de hebra,½ pieza de cebolla,1 diente de Ajo,2 piezas de Huevo,2 tazas de pan molido,1 pizca de Pimienta,1 pizca de Comino,1 taza de Aceite"
carne,receta_de_medallones_de_res_en_salsa_de_tocineta_y_champignones,baja,4,90,principal,https://www.recetasgratis.net/receta-de-medallones-de-res-en-salsa-de-tocineta-y-champinones-60057.html,"4 piezas de Medallones de res medianos,150 gramos de Tocineta,150 gramos de champignon,1 trozo de cebolla,1 diente de Ajo,1 taza de Crema acida,1 taza de Leche entera,1 cucharada sopera de Mantequilla,1 pizca de Ablandador de carne,1 pizca de Pimienta,1 pizca de Consome de res en polvo"
carne,receta_de_chorizos_al_vino_blanco,baja,4,30,entrante,https://www.recetasgratis.net/receta-de-chorizos-al-vino-blanco-60092.html,"8 tiras de chorizos,300 mililitros de vino blanco,1 chorro de aceite,1 hoja de laurel"
carne,receta_de_filetes_rusos_con_tomate,media,4,30,principal,https://www.recetasgratis.net/receta-de-filetes-rusos-con-tomate-60053.html,"400 gramos de carne de cerdo picada,200 gramos de carne de ternera picada,1 unidad de Huevo,1 diente de Ajo,1 pizca de Tomillo,2 cucharadas soperas de pan rallado,3 cucharadas soperas de Harina,1 pizca de Sal,1 pizca de Pimienta negra molida,250 mililitros de Aceite de oliva,300 mililitros de tomate triturado,1 cucharada sopera de Azucar,1 unidad de Cebolleta,3 unidades de Guindillas encurtidas"
carne,receta_de_guiso_de_ternera_con_patatas_y_guisantes,media,2,90,principal,https://www.recetasgratis.net/receta-de-guiso-de-ternera-con-patatas-y-guisantes-60081.html,"300 gramos de carne de ternera para guiso,1 unidad de Pimiento verde,1 unidad de cebolla,2 cucharadas soperas de Concentrado de tomate,1 unidad de Ajo,1 rama de Tomillo,1 pizca de Romero,1 rama de Oregano fresco,1 unidad de zanahoria,1 unidad de patata,50 gramos de guisantes congelados,50 gramos de judias verdes congeladas,150 mililitros de Vino blanco,250 mililitros de Agua,1 pizca de Sal,1 pizca de Pimienta negra molida,1 chorro de Aceite de oliva,3 unidades de tomate cherry rojo,3 unidades de tomate cherry amarillo"
carne,receta_de_filetes_rusos_con_queso,media,4,30,principal,https://www.recetasgratis.net/receta-de-filetes-rusos-con-queso-60052.html,"400 gramos de carne de cerdo picada,200 gramos de carne de ternera picada,2 cucharadas soperas de pan rallado,1 cucharada sopera de Salsa HP (Salsa marron para carne),1 pizca de Sal,1 diente de Ajo,½ cucharadita de Tomillo,1 pizca de Pimienta negra molida,1 unidad de Huevo,250 mililitros de Aceite de oliva,50 gramos de queso en taquitos,3 cucharadas soperas de Harina"
carne,receta_de_carne_de_res_en_salsa_verde_con_papas,baja,6,45,principal,https://www.recetasgratis.net/receta-de-carne-de-res-en-salsa-verde-con-papas-60027.html,"500 gramos de carne de res,1 pieza de cebolla,1 diente de Ajo,500 gramos de tomate verde,2 piezas de Chile serrano,1 pizca de Comino,1 pizca de Sal,1 pizca de Pimienta"
carne,receta_de_paletilla_de_cordero_al_horno_facil,baja,2,240,principal,https://www.recetasgratis.net/receta-de-paletilla-de-cordero-al-horno-facil-60047.html,"1 paletilla de cordero (1kg),1 litro de Vinagre,8 dientes de Ajo,1 manojo de Perejil,1 pizca de Sal,Agua,4 patatas,1 litro de Aceite de oliva"
carne,receta_de_cazuela_de_albondigas_con_salsa,media,4,90,principal,https://www.recetasgratis.net/receta-de-cazuela-de-albondigas-con-salsa-59978.html,"300 gramos de carne de res picada,100 gramos de pan rallado,1 manojo de Perejil,2 dientes de Ajo,1 cebolla,1 pizca de Pimienta negra molida,1 vaso de Vino blanco,2 Huevos,1 pizca de Sal,Harina,1½ litros de Agua,2 hojas de Laurel"
carne,receta_de_salchichas_al_vino_blanco_sin_cebolla,baja,3,30,principal,https://www.recetasgratis.net/receta-de-salchichas-al-vino-blanco-sin-cebolla-59789.html,"8 salchichas,2 dientes de Ajo,1 chorro de Aceite de oliva,1 pizca de Sal y Pimienta,Vino blanco"
carne,receta_de_bistec_en_salsa_roja_con_papas,baja,4,45,principal,https://www.recetasgratis.net/receta-de-bistec-en-salsa-roja-con-papas-59848.html,"1 kilogramo de Bistecs de res,½ kilogramo de tomate rojo,1 pieza de cebolla,1 diente de Ajo,2 piezas de Chile serrano,½ kilogramo de patatas,1 cucharada sopera de Aceite,1 pizca de Sal,1 pizca de Pimienta,1 cucharada sopera de Consome de res en polvo"
carne,receta_de_solomillo_en_salsa_de_cebolla,media,2,30,principal,https://www.recetasgratis.net/receta-de-solomillo-en-salsa-de-cebolla-59940.html,"400 gramos de solomillo de cerdo,2 cebolla,3 cucharadas soperas de Vino dulce,1 pizca de Sal,1 cucharadita de Azucar,3 cucharadas soperas de nata,1 pizca de Pimienta negra molida,1 cucharada sopera de Pignones,1 cucharada sopera de Almendras,3 Orejones,1 chorro de Aceite de oliva"
carne,receta_de_albondigas_en_salsa_de_almendras_y_tomate,media,4,45,principal,https://www.recetasgratis.net/receta-de-albondigas-en-salsa-de-almendras-y-tomate-59889.html,"500 gramos de carne picada de cerdo,1 cucharada postre de Oregano,4 dientes de Ajo,50 mililitros de Leche,2 cucharadas soperas de pan rallado,1 Huevo,100 gramos de Almendra molida,150 mililitros de Agua,30 mililitros de Vino blanco,6 cucharadas soperas de Salsa de tomate,1 cucharada sopera de Pimenton dulce,1 cucharada postre de Colorante,½ pastilla de Concentrado de carne,Harina,Aceite de girasol"
carne,receta_de_carrilleras_de_cerdo_en_salsa_de_curry,media,5,90,principal,https://www.recetasgratis.net/receta-de-carrilleras-de-cerdo-en-salsa-de-curry-59892.html,"10 Carrileras de cerdo,375 gramos de Cebolleta,80 gramos de zanahoria,30 gramos de apio,25 gramos de Mantequilla,15 gramos de Ralladura de limon,2½ gramos de curry,1 cucharada sopera de Harina de trigo,Aceite de oliva,100 gramos de Leche de coco,15 gramos de jengibre,1 botella de Txacoli"
carne,receta_de_hamburguesa_de_ternera_con_foie_-_darth_vader_black_burger,media,4,45,principal,https://www.recetasgratis.net/receta-de-hamburguesa-de-ternera-con-foie-darth-vader-black-burger-58012.html,"100 gramos de Mantequilla,10 gramos de Sal,40 gramos de Azucar,6 sobres de Tinta de calamar,250 mililitros de Leche,10 gramos de Levadura quimica,500 gramos de Harina,semillas de sesamo,Foie Fresco,Huevo,cebolla morada,rucula,queso cheddar,carne picada de ternera,Trufa rallada,1 pizca de Sal y Pimienta"
carne,receta_de_albondigas_bulgaras,baja,5,30,principal,https://www.recetasgratis.net/receta-de-albondigas-bulgaras-59882.html,"500 gramos de carne picada de cerdo,2 Huevos,500 gramos de carne picada de ternera,2 cucharadas soperas de pan rallado,½ vaso de Leche,2 cucharadas soperas de Perejil picado,1 pizca de Sal,100 gramos de arroz cocido,Salsa bulgara,½ cebolla,2 Pimientos choriceros,2 cucharadas soperas de Vinagre de manzana,1 cucharada sopera de Harina de trigo,1 chorro de Aceite de oliva,Agua"
carne,receta_de_entrecot_con_cebolla_caramelizada,media,2,45,principal,https://www.recetasgratis.net/receta-de-entrecot-con-cebolla-caramelizada-59827.html,"2 Entrecot de ternera,1 manzana,2 cebolla,1 cucharadita de Azucar,2 cucharaditas de Vinagre balsamico,1 cucharada sopera de Mantequilla,1 chorro de Aceite de oliva,1 pizca de Sal,1 pizca de Pimienta negra molida,100 gramos de arroz blanco"
carne,receta_de_costillas_en_salsa_verde,baja,6,45,principal,https://www.recetasgratis.net/receta-de-costillas-en-salsa-verde-59696.html,"1½ kilogramos de costillas de cerdo en trozos,1 manojo de Verdolagas frescas,1 kilogramo de tomate verde,4 piezas de Chiles Jalapegno,1 diente de Ajo,½ pieza de cebolla,1 cucharada sopera de Consome de pollo en polvo,1 pizca de Sal,1 pizca de Pimienta,1 pizca de Comino"
carne,receta_de_jamon_horneado_con_miel,media,5,45,principal,https://www.recetasgratis.net/receta-de-jamon-horneado-con-miel-59705.html,"1 pieza de jamon,Clavos de olor,½ cucharadita de jengibre,1 pizca de Sal y Pimienta,1 Naranja (ralladura),1 Limon (ralladura),0,66 taza de Azucar moreno,1 pizca de Nuez moscada,1 vaso de Zumo de narnaja,50 gramos de Mantequilla,1 taza de Miel,300 gramos de Arandanos deshidrtados,1 cucharada sopera de Mostaza dulce,1 taza de Cognac"
carne,receta_de_jamon_horneado_a_la_mostaza,baja,5,45,principal,https://www.recetasgratis.net/receta-de-jamon-horneado-a-la-mostaza-59704.html,"1 pieza de jamon deshuesado,8 cucharadas soperas de Mostaza Dijön,1 cucharada sopera de salsa de soja,1 cucharada sopera de Salsa marron o Salsa de carne,1 cebolla,1 cucharada sopera de Aceite,500 mililitros de Caldo de carne,1 Naranja,1 pizca de Sal"
carne,receta_de_hamburguesa_para_nignos,baja,1,10,principal,https://www.recetasgratis.net/receta-de-hamburguesa-para-ninos-59697.html,"2 carne de hamburguesas,4 lonchas de queso,1 cucharada sopera de Salsa de tomate,1 cucharada sopera de mayonesa,Extras al gusto,1 pan de hamburguesa,2 Aceitunas rellenas"
carne,receta_de_albondigas_en_salsa_de_verduras,media,4,45,principal,https://www.recetasgratis.net/receta-de-albondigas-en-salsa-de-verduras-59627.html,"500 gramos de pechuga de pavo,2 unidades de tomate,1 unidad de Cebolleta,2 unidades de zanahoria,½ unidad de Pimiento verde,1 unidad de Huevo,150 gramos de pan rallado,1 pugnado de albahaca fresca,1 pugnado de Oregano fresco,1 pizca de Tomillo fresco,1 pizca de Sal,1 pizca de Pimienta negra molida,1 chorro de Aceite de oliva"
carne,receta_de_lomo_enchilado_con_guajillo,baja,5,240,principal,https://www.recetasgratis.net/receta-de-lomo-enchilado-con-guajillo-59633.html,"1 kilogramo de lomo de cerdo en cubos,1 pizca de Sal,1 pizca de Pimienta,½ pieza de cebolla,2 dientes de Ajo,1 trozo de canela,½ taza de Vinagre blanco,½ taza de Agua (120 mililitros),6 piezas de Chile guajillo,6 piezas de Chile ancho"
carne,receta_de_lomo_de_cerdo_adobado_al_horno_con_papas,media,10,240,principal,https://www.recetasgratis.net/receta-de-lomo-de-cerdo-adobado-al-horno-con-papas-59631.html,"3 kilogramos de lomo de cerdo,5 tazas de jugo de naranja,1 taza de Vino blanco,1 diente de Ajo,1 trozo de cebolla,1 pizca de Comino,1 pizca de Sal,2 piezas de Papa,8 piezas de Chile guajillo,6 piezas de Chile morita,½ taza de Vinagre blanco,1 trozo de canela,1 pizca de Sal,1 trozo de cebolla,1 diente de Ajo,1 taza de Agua (240 mililitros)"
carne,receta_de_albondigas_en_salsa_con_thermomix,baja,6,45,principal,https://www.recetasgratis.net/receta-de-albondigas-en-salsa-con-thermomix-59646.html,"1 kilogramo de carne picada,2 rebanadas de pan de molde,½ vaso de Leche,1 trozo de cebolla,2 Huevos,2 dientes de Ajo,1 cucharada sopera de Perejil freso,1 pizca de Sal y Pimienta,½ Pimiento rojo y verde,1 cebolla,1 tomate maduro,1 diente de Ajo,½ cubilete de Aceite de oliva,2½ tazas de Agua (600 mililitros)"
carne,receta_de_hamburguesas_para_halloween,media,2,15,cena,https://www.recetasgratis.net/receta-de-hamburguesas-para-halloween-59640.html,"200 gramos de carne picada de ternera,1 pizca de Sal,1 pizca de Pimienta negra molida,1 pizca de Hierbas provenzales,1 chorro de Aceite de oliva,2 lonchas de queso para fundir,2 unidades de pan de hamburguesa,4 unidades de Pepinillos dulces en vinagre,2 cucharaditas de Ketchup"
carne,receta_de_salchichas_con_salsa_de_tomate_picante,baja,3,15,entrante,https://www.recetasgratis.net/receta-de-salchichas-con-salsa-de-tomate-picante-59583.html,"3 salchichas Frankfurt,200 gramos de tomate frito,1 cucharada postre de curry,1 cucharada postre de curcuma,1 cucharada postre de Comino,1 cucharada sopera de Condimento Madras picante,1 pizca de Sal"
carne,receta_de_sobras_de_asado_en_salsa_de_soja,baja,4,15,principal,https://www.recetasgratis.net/receta-de-sobras-de-asado-en-salsa-de-soja-59514.html,"carne sobrante del asado,salsa de soja,1 Limon,1 chorro de Aceite,arroz"
carne,receta_de_lomo_con_jamon_y_queso,baja,1,30,principal,https://www.recetasgratis.net/receta-de-lomo-con-jamon-y-queso-59556.html,"250 gramos de lomo liso,50 gramos de jamon,50 gramos de queso chanco,1 Palta o aguacate,2 Huevos,250 gramos de Papas en baston,1 pizca de Sal y Pimienta,½ Limon (jugo),1 chorro de Vino blanco"
carne,receta_de_albondigas_en_salsa_de_almendras,baja,4,45,principal,https://www.recetasgratis.net/receta-de-albondigas-en-salsa-de-almendras-59586.html,"250 gramos de carne picada,1 huevo,1 rebanada de pan duro,2 dientes de ajo,1 cucharada sopera de perejil fresco,4 cucharadas soperas de harina,Aceite,Sal,100 gramos de almendras crudas peladas,2 dientes de ajo,1 hebra de azafran,1 rodaja de pan frito,1 vaso pequegno de agua,1 vaso pequegno de vino blanco,1 pizca de sal"
carne,receta_de_salchichas_a_la_diabla_con_chile_de_arbol,baja,6,30,principal,https://www.recetasgratis.net/receta-de-salchichas-a-la-diabla-con-chile-de-arbol-59575.html,"1 paquete de salchichas grande,6 piezas de Chile de arbol,1 taza de Salsa de tomate,½ taza de Salsa catsup,2 dientes de Ajo pequegnos"
carne,receta_de_chuleta_de_cerdo_a_la_plancha,baja,4,90,principal,https://www.recetasgratis.net/receta-de-chuleta-de-cerdo-a-la-plancha-59554.html,"4 chuletas de cerdo con huesos,2 dientes de Ajo majados,1 cucharada sopera de salsa de soja,1 cucharada sopera de Jugo de limon,1 cucharada sopera de Aceite de oliva,1 pizca de Sal y pimienta al gusto"
carne,receta_de_salchichas_en_caldillo_de_jitomate,baja,4,30,principal,https://www.recetasgratis.net/receta-de-salchichas-en-caldillo-de-jitomate-59522.html,"8 piezas de salchichas de pavo,600 gramos de tomate rojo,1 trozo de cebolla,1 diente de Ajo,3 piezas de Chile verde serrano,1 pizca de Sal,1 pizca de Pimienta"
carne,receta_de_albondigas_en_salsa_verde,baja,4,45,principal,https://www.recetasgratis.net/receta-de-albondigas-en-salsa-verde-59509.html,"3 rebanadas de pan,Vino blanco (mejor seco),750 gramos de carne picada de ternera y cerdo,Perejil fresco,2 lonchas de jamon serrano,1 Huevo,Pimienta negra molida,Sal,3 dientes de Ajo,Aceite de oliva,1 Cebolleta,1 vaso pequegno de Vino de Jerez,1 cucharadita de Harina,Perejil fresco,Pimienta blanca molida,Sal,4 dientes de Ajo,1½ vasos de Agua"
carne,receta_de_albondigas_en_salsa_de_cebolla_y_vino_blanco,media,4,45,principal,https://www.recetasgratis.net/receta-de-albondigas-en-salsa-de-cebolla-y-vino-blanco-59469.html,"1 kilogramo de carne picada de vacuno,1 cebolla,1 diente de Ajo,pan de molde,1 pizca de Perejil,1 pizca de Sal,1 pizca de Pimienta,1 Huevo,Harina,Aceite de oliva,1 vaso de Vino blanco,1 pizca de Pimenton,2 patatas grandes,½ vaso de Agua,Laurel (opcional en la salsa),Leche"
carne,receta_de_bolitas_de_carne_picada_con_queso,baja,2,45,entrante,https://www.recetasgratis.net/receta-de-bolitas-de-carne-picada-con-queso-59438.html,"1 kilogramo de carne picada,½ vaso de Ketchup,1 Bola de queso mozzarella,Harina,2 Huevos,pan rallado,1 pizca de Sal y pimienta,Aceite"
carne,receta_de_solomillo_de_cerdo_en_salsa_de_ciruelas,media,2,45,principal,https://www.recetasgratis.net/receta-de-solomillo-de-cerdo-en-salsa-de-ciruelas-59433.html,"1 solomillo de cerdo,6 Ciruelas deshidratas,½ Cebolleta,150 mililitros de Vino blanco,1 pizca de Sal,1 pizca de Pimienta negra molida,1 chorro de Aceite de oliva,6 Ciruelas negras,2 cucharadas soperas de Azucar moreno,½ Limon,2 cucharadas soperas de Agua"
carne,receta_de_mixiotes_de_res_con_nopales,baja,6,150,principal,https://www.recetasgratis.net/receta-de-mixiotes-de-res-con-nopales-59455.html,"1 kilogramo de carne de res en trozos medianos,1½ kilogramos de nopales picados en cubos pequegnos,6 trozos de Papel aluminio,1 trozo de cebolla,3 dientes de Ajo,6 piezas de Chile guajillo,6 piezas de Chile puya,1 rama de Tomillo,1 pizca de Comino,1 trozo de canela,1 cucharadita de Oregano,2 tazas de Agua tibia,1 pizca de Sal"
